customer_id,customer_name,email,phone,city,registration_date,customer_segment
CUST_0328,Customer 328,customer328@email.com,0826587799,Medan,2024-11-30,Bronze
CUST_0329,Customer 329,customer329@email.com,0845186708,Semarang,2024-11-23,Bronze
CUST_0330,Customer 330,customer330@email.com,0859858348,Jakarta,2024-06-26,Premium
CUST_0331,Customer 331,customer331@email.com,0873280554,Jakarta,2024-07-24,Bronze
CUST_0332,Customer 332,customer332@email.com,0854024257,Semarang,2025-02-13,Bronze
CUST_0333,Customer 333,customer333@email.com,0818484847,Medan,2024-06-13,Regular
CUST_0334,Customer 334,customer334@email.com,0897139443,Medan,2025-04-08,Premium
CUST_0335,Customer 335,customer335@email.com,0816086345,Jakarta,2025-01-02,Regular
CUST_0336,Customer 336,customer336@email.com,0825585427,Jakarta,2025-02-06,Bronze
CUST_0337,Customer 337,customer337@email.com,0828208520,Medan,2024-10-17,Regular
CUST_0338,Customer 338,customer338@email.com,0899991136,Semarang,2024-11-04,Bronze
CUST_0339,Customer 339,customer339@email.com,0830739712,Medan,2024-07-06,Premium
CUST_0340,Customer 340,customer340@email.com,0875679047,Semarang,2024-11-10,Regular
CUST_0341,Customer 341,customer341@email.com,0814391105,Bandung,2025-02-15,Regular
CUST_0342,Customer 342,customer342@email.com,0869686067,Surabaya,2024-12-03,Premium
CUST_0343,Customer 343,customer343@email.com,0859302863,Semarang,2024-07-11,Regular
CUST_0344,Customer 344,customer344@email.com,0818126895,Medan,2025-01-16,Premium
CUST_0345,Customer 345,customer345@email.com,0826395999,Medan,2025-04-21,Bronze
CUST_0346,Customer 346,customer346@email.com,0838468360,Semarang,2025-05-27,Premium
CUST_0347,Customer 347,customer347@email.com,0854762841,Surabaya,2025-04-03,Bronze
CUST_0348,Customer 348,customer348@email.com,0837542226,Jakarta,2024-08-27,Premium
CUST_0349,Customer 349,customer349@email.com,0888703005,Surabaya,2025-02-07,Regular
CUST_0350,Customer 350,customer350@email.com,0829804386,Semarang,2025-06-05,Regular
CUST_0351,Customer 351,customer351@email.com,0829419691,Surabaya,2024-09-03,Regular
CUST_0352,Customer 352,customer352@email.com,0833420607,Jakarta,2024-07-03,Premium
CUST_0353,Customer 353,customer353@email.com,0827690330,Jakarta,2024-12-05,Premium
CUST_0354,Customer 354,customer354@email.com,0889034501,Bandung,2025-05-29,Premium
CUST_0355,Customer 355,customer355@email.com,0845617024,Jakarta,2025-04-03,Bronze
CUST_0356,Customer 356,customer356@email.com,0866500369,Semarang,2025-04-09,Bronze
CUST_0357,Customer 357,customer357@email.com,0818530615,Medan,2024-10-20,Regular
CUST_0358,Customer 358,customer358@email.com,0878885632,Semarang,2025-04-12,Regular
CUST_0359,Customer 359,customer359@email.com,0877624084,Surabaya,2024-07-27,Premium
CUST_0360,Customer 360,customer360@email.com,0898436473,Semarang,2025-01-03,Regular
CUST_0361,Customer 361,customer361@email.com,0896347724,Jakarta,2025-05-06,Regular
CUST_0362,Customer 362,customer362@email.com,0863904155,Medan,2024-06-20,Premium
CUST_0363,Customer 363,customer363@email.com,0875802771,Medan,2025-04-30,Premium
CUST_0364,Customer 364,customer364@email.com,0853233116,Semarang,2025-03-23,Premium
CUST_0365,Customer 365,customer365@email.com,0826937148,Bandung,2024-07-22,Bronze
CUST_0366,Customer 366,customer366@email.com,0888566318,Semarang,2024-06-07,Regular
CUST_0367,Customer 367,customer367@email.com,0861124122,Semarang,2024-09-08,Regular
CUST_0368,Customer 368,customer368@email.com,0870896652,Semarang,2024-08-01,Regular
CUST_0369,Customer 369,customer369@email.com,0823311507,Jakarta,2024-07-06,Bronze
CUST_0370,Customer 370,customer370@email.com,0883998961,Surabaya,2024-10-29,Regular
CUST_0371,Customer 371,customer371@email.com,0840667888,Medan,2024-12-15,Regular
CUST_0372,Customer 372,customer372@email.com,0863516659,Medan,2025-04-19,Regular
CUST_0373,Customer 373,customer373@email.com,0867279295,Bandung,2024-07-01,Regular
CUST_0374,Customer 374,customer374@email.com,0860237832,Surabaya,2024-06-20,Regular
CUST_0375,Customer 375,customer375@email.com,0819010480,Jakarta,2025-04-24,Premium
CUST_0376,Customer 376,customer376@email.com,0867965485,Jakarta,2024-11-28,Premium
CUST_0377,Customer 377,customer377@email.com,0884674816,Jakarta,2024-08-10,Bronze
CUST_0378,Customer 378,customer378@email.com,0885387867,Bandung,2024-06-28,Premium
CUST_0379,Customer 379,customer379@email.com,0865137801,Bandung,2024-07-01,Regular
CUST_0380,Customer 380,customer380@email.com,0816904975,Bandung,2024-08-03,Regular
CUST_0381,Customer 381,customer381@email.com,0857197152,Jakarta,2024-08-15,Bronze
CUST_0382,Customer 382,customer382@email.com,0838553319,Surabaya,2024-07-05,Regular
CUST_0383,Customer 383,customer383@email.com,0840097636,Jakarta,2024-12-09,Bronze
CUST_0384,Customer 384,customer384@email.com,0859333209,Jakarta,2025-01-15,Bronze
CUST_0385,Customer 385,customer385@email.com,0840354559,Medan,2024-08-23,Bronze
CUST_0386,Customer 386,customer386@email.com,0892352411,Semarang,2025-05-24,Bronze
CUST_0387,Customer 387,customer387@email.com,0898292612,Bandung,2025-05-23,Premium
CUST_0388,Customer 388,customer388@email.com,0846677730,Bandung,2024-12-15,Regular
CUST_0389,Customer 389,customer389@email.com,0810819505,Surabaya,2025-03-25,Bronze
CUST_0390,Customer 390,customer390@email.com,0898227303,Medan,2025-05-02,Premium
CUST_0391,Customer 391,customer391@email.com,0894982908,Jakarta,2025-04-21,Bronze
CUST_0392,Customer 392,customer392@email.com,0881200181,Surabaya,2024-11-26,Regular
CUST_0393,Customer 393,customer393@email.com,0870887307,Bandung,2025-03-18,Regular
CUST_0394,Customer 394,customer394@email.com,0851827259,Bandung,2024-08-20,Bronze
CUST_0395,Customer 395,customer395@email.com,0821402740,Jakarta,2025-03-19,Premium
CUST_0396,Customer 396,customer396@email.com,0892924837,Jakarta,2024-06-26,Premium
CUST_0397,Customer 397,customer397@email.com,0846521025,Medan,2024-07-03,Regular
CUST_0398,Customer 398,customer398@email.com,0875184410,Semarang,2024-10-23,Regular
CUST_0399,Customer 399,customer399@email.com,0846663833,Surabaya,2024-09-17,Premium
CUST_0400,Customer 400,customer400@email.com,0856328316,Medan,2025-04-11,Regular
CUST_0401,Customer 401,customer401@email.com,0889609131,Medan,2024-09-10,Bronze
CUST_0402,Customer 402,customer402@email.com,0851395350,Jakarta,2025-02-14,Regular
CUST_0403,Customer 403,customer403@email.com,0890440034,Jakarta,2025-06-03,Premium
CUST_0404,Customer 404,customer404@email.com,0850455821,Surabaya,2025-03-28,Regular
CUST_0405,Customer 405,customer405@email.com,0848848936,Bandung,2025-04-06,Premium
CUST_0406,Customer 406,customer406@email.com,0876757928,Medan,2025-03-09,Premium
CUST_0407,Customer 407,customer407@email.com,0861030579,Semarang,2024-06-11,Premium
CUST_0408,Customer 408,customer408@email.com,0877144075,Semarang,2024-06-29,Regular
CUST_0409,Customer 409,customer409@email.com,0819673809,Medan,2025-05-16,Regular
CUST_0410,Customer 410,customer410@email.com,0812515446,Medan,2025-04-28,Regular
CUST_0411,Customer 411,customer411@email.com,0887277086,Medan,2024-08-17,Regular
CUST_0412,Customer 412,customer412@email.com,0895918360,Medan,2025-01-09,Premium
CUST_0413,Customer 413,customer413@email.com,0864362516,Jakarta,2024-12-22,Premium
CUST_0414,Customer 414,customer414@email.com,0892963368,Medan,2024-06-18,Regular
CUST_0415,Customer 415,customer415@email.com,0821828592,Medan,2025-04-13,Premium
CUST_0416,Customer 416,customer416@email.com,0868475513,Semarang,2024-11-13,Bronze
CUST_0417,Customer 417,customer417@email.com,0820555833,Medan,2024-12-30,Bronze
CUST_0418,Customer 418,customer418@email.com,0855568701,Surabaya,2024-12-18,Premium
CUST_0419,Customer 419,customer419@email.com,0820251466,Semarang,2024-07-17,Premium
CUST_0420,Customer 420,customer420@email.com,0881216573,Semarang,2025-02-27,Regular
CUST_0421,Customer 421,customer421@email.com,0857123808,Surabaya,2025-02-06,Premium
CUST_0422,Customer 422,customer422@email.com,0829655410,Bandung,2025-02-25,Premium
CUST_0423,Customer 423,customer423@email.com,0890852623,Surabaya,2024-07-06,Premium
CUST_0424,Customer 424,customer424@email.com,0833776150,Medan,2024-10-12,Bronze
CUST_0425,Customer 425,customer425@email.com,0887774890,Medan,2024-06-23,Bronze
CUST_0426,Customer 426,customer426@email.com,0896300902,Semarang,2024-12-23,Bronze
CUST_0427,Customer 427,customer427@email.com,0852431444,Surabaya,2024-10-24,Premium
CUST_0428,Customer 428,customer428@email.com,0872937522,Medan,2024-07-18,Regular
CUST_0429,Customer 429,customer429@email.com,0846866075,Semarang,2025-05-09,Regular
CUST_0430,Customer 430,customer430@email.com,0878093604,Jakarta,2024-12-30,Regular
CUST_0431,Customer 431,customer431@email.com,0870654852,Jakarta,2025-05-08,Regular
CUST_0432,Customer 432,customer432@email.com,0848530827,Jakarta,2024-07-11,Premium
CUST_0433,Customer 433,customer433@email.com,0892545028,Semarang,2024-09-20,Regular
CUST_0434,Customer 434,customer434@email.com,0872104107,Semarang,2024-08-27,Bronze
CUST_0435,Customer 435,customer435@email.com,0815505975,Medan,2024-08-18,Bronze
CUST_0436,Customer 436,customer436@email.com,0835265073,Bandung,2024-08-01,Regular
CUST_0437,Customer 437,customer437@email.com,0877292380,Surabaya,2025-05-06,Regular
CUST_0438,Customer 438,customer438@email.com,0823891786,Bandung,2025-04-24,Bronze
CUST_0439,Customer 439,customer439@email.com,0896721710,Surabaya,2025-05-17,Premium
CUST_0440,Customer 440,customer440@email.com,0868754920,Medan,2024-09-11,Bronze
CUST_0441,Customer 441,customer441@email.com,0891846696,Surabaya,2024-12-02,Regular
CUST_0442,Customer 442,customer442@email.com,0847969333,Medan,2024-11-09,Regular
CUST_0443,Customer 443,customer443@email.com,0890246882,Jakarta,2024-07-18,Bronze
CUST_0444,Customer 444,customer444@email.com,0854915875,Jakarta,2024-12-20,Premium
CUST_0445,Customer 445,customer445@email.com,0884888554,Medan,2025-01-12,Regular
CUST_0446,Customer 446,customer446@email.com,0898122539,Semarang,2025-03-22,Regular
CUST_0447,Customer 447,customer447@email.com,0820939011,Semarang,2024-07-02,Premium
CUST_0448,Customer 448,customer448@email.com,0856952151,Bandung,2024-07-06,Bronze
CUST_0449,Customer 449,customer449@email.com,0898870276,Medan,2025-04-01,Bronze
CUST_0450,Customer 450,customer450@email.com,0821370793,Bandung,2024-08-24,Regular
CUST_0451,Customer 451,customer451@email.com,0896368203,Bandung,2025-04-02,Bronze
CUST_0452,Customer 452,customer452@email.com,0880651318,Jakarta,2024-07-11,Bronze
CUST_0453,Customer 453,customer453@email.com,0866828640,Semarang,2024-12-03,Premium
CUST_0454,Customer 454,customer454@email.com,0858667035,Bandung,2025-03-06,Premium
CUST_0455,Customer 455,customer455@email.com,0855866538,Medan,2025-02-28,Premium
CUST_0456,Customer 456,customer456@email.com,0828463709,Surabaya,2025-04-28,Regular
CUST_0457,Customer 457,customer457@email.com,0823574883,Semarang,2024-09-03,Bronze
CUST_0458,Customer 458,customer458@email.com,0880669879,Jakarta,2024-07-03,Regular
CUST_0459,Customer 459,customer459@email.com,0892950779,Surabaya,2024-08-05,Regular
CUST_0460,Customer 460,customer460@email.com,0830703455,Surabaya,2025-03-06,Bronze
CUST_0461,Customer 461,customer461@email.com,0893851247,Surabaya,2024-10-25,Premium
CUST_0462,Customer 462,customer462@email.com,0865144509,Bandung,2024-06-25,Bronze
CUST_0463,Customer 463,customer463@email.com,0841880763,Medan,2024-07-29,Regular
CUST_0464,Customer 464,customer464@email.com,0870254091,Surabaya,2024-09-06,Premium
CUST_0465,Customer 465,customer465@email.com,0851536077,Medan,2025-02-27,Regular
CUST_0466,Customer 466,customer466@email.com,0886560394,Medan,2024-10-13,Regular
CUST_0467,Customer 467,customer467@email.com,0861254050,Semarang,2024-09-09,Regular
CUST_0468,Customer 468,customer468@email.com,0831751079,Surabaya,2024-08-01,Premium
CUST_0469,Customer 469,customer469@email.com,0843554863,Jakarta,2024-07-13,Regular
CUST_0470,Customer 470,customer470@email.com,0859823245,Semarang,2025-04-15,Bronze
CUST_0471,Customer 471,customer471@email.com,0879244185,Jakarta,2025-01-12,Premium
CUST_0472,Customer 472,customer472@email.com,0831516757,Bandung,2024-10-19,Bronze
CUST_0473,Customer 473,customer473@email.com,0829776801,Medan,2025-04-21,Premium
CUST_0474,Customer 474,customer474@email.com,0870549373,Bandung,2025-05-24,Regular
CUST_0475,Customer 475,customer475@email.com,0817148018,Medan,2024-09-22,Regular
CUST_0476,Customer 476,customer476@email.com,0841645597,Medan,2025-04-26,Regular
CUST_0477,Customer 477,customer477@email.com,0840137082,Jakarta,2024-12-25,Premium
CUST_0478,Customer 478,customer478@email.com,0897236246,Bandung,2025-03-24,Premium
CUST_0479,Customer 479,customer479@email.com,0815140967,Bandung,2024-10-08,Bronze
CUST_0480,Customer 480,customer480@email.com,0828628439,Medan,2024-10-20,Bronze
CUST_0481,Customer 481,customer481@email.com,0810704803,Jakarta,2025-05-28,Regular
CUST_0482,Customer 482,customer482@email.com,0838944689,Surabaya,2024-08-30,Bronze
CUST_0483,Customer 483,customer483@email.com,0891722503,Semarang,2024-11-02,Premium
CUST_0484,Customer 484,customer484@email.com,0848668339,Surabaya,2025-01-03,Premium
CUST_0485,Customer 485,customer485@email.com,0816408822,Surabaya,2024-11-04,Bronze
CUST_0486,Customer 486,customer486@email.com,0893592219,Medan,2025-05-05,Premium
CUST_0487,Customer 487,customer487@email.com,0877085942,Semarang,2024-09-05,Premium
CUST_0488,Customer 488,customer488@email.com,0894819556,Semarang,2024-08-16,Premium
CUST_0489,Customer 489,customer489@email.com,0829270557,Bandung,2024-10-30,Premium
CUST_0490,Customer 490,customer490@email.com,0892518345,Bandung,2025-02-03,Bronze
CUST_0491,Customer 491,customer491@email.com,0865910756,Surabaya,2024-07-01,Bronze
CUST_0492,Customer 492,customer492@email.com,0821490910,Semarang,2024-12-04,Premium
CUST_0493,Customer 493,customer493@email.com,0880606503,Semarang,2024-09-20,Bronze
CUST_0494,Customer 494,customer494@email.com,0884377016,Jakarta,2024-11-19,Regular
CUST_0495,Customer 495,customer495@email.com,0815843091,Medan,2024-11-27,Regular
CUST_0496,Customer 496,customer496@email.com,0812179995,Bandung,2025-05-03,Regular
CUST_0497,Customer 497,customer497@email.com,0842363373,Jakarta,2024-08-13,Bronze
CUST_0498,Customer 498,customer498@email.com,0854629892,Surabaya,2025-05-15,Regular
CUST_0499,Customer 499,customer499@email.com,0883284724,Bandung,2024-07-12,Premium
CUST_0500,Customer 500,customer500@email.com,0872360629,Medan,2024-07-18,Premium
CUST_0501,Customer 501,customer501@email.com,0828099607,Jakarta,2024-10-15,Premium
CUST_0502,Customer 502,customer502@email.com,0849385195,Surabaya,2025-05-15,Premium
CUST_0503,Customer 503,customer503@email.com,0815624520,Bandung,2024-12-30,Bronze
CUST_0504,Customer 504,customer504@email.com,0863448727,Semarang,2024-10-07,Regular
CUST_0505,Customer 505,customer505@email.com,0814915156,Surabaya,2025-01-11,Regular
CUST_0506,Customer 506,customer506@email.com,0816416148,Bandung,2025-01-18,Premium
CUST_0507,Customer 507,customer507@email.com,0859394697,Medan,2024-11-14,Bronze
CUST_0508,Customer 508,customer508@email.com,0869020451,Medan,2024-12-15,Premium
CUST_0509,Customer 509,customer509@email.com,0876599269,Medan,2024-11-30,Bronze
CUST_0510,Customer 510,customer510@email.com,0845798645,Jakarta,2024-11-01,Premium
CUST_0511,Customer 511,customer511@email.com,0867795113,Semarang,2025-03-06,Bronze
CUST_0512,Customer 512,customer512@email.com,0849428661,Bandung,2025-04-15,Premium
CUST_0513,Customer 513,customer513@email.com,0854012664,Bandung,2025-01-01,Regular
CUST_0514,Customer 514,customer514@email.com,0890882505,Medan,2025-03-13,Bronze
CUST_0515,Customer 515,customer515@email.com,0869580374,Bandung,2024-10-21,Premium
CUST_0516,Customer 516,customer516@email.com,0857319709,Semarang,2024-10-27,Regular
CUST_0517,Customer 517,customer517@email.com,0895828117,Jakarta,2025-04-29,Bronze
CUST_0518,Customer 518,customer518@email.com,0895565484,Medan,2024-12-02,Bronze
CUST_0519,Customer 519,customer519@email.com,0831473054,Jakarta,2025-03-25,Bronze
CUST_0520,Customer 520,customer520@email.com,0868810561,Jakarta,2025-04-03,Premium
CUST_0521,Customer 521,customer521@email.com,0841674763,Bandung,2024-12-03,Regular
CUST_0522,Customer 522,customer522@email.com,0886134287,Jakarta,2024-08-01,Premium
CUST_0523,Customer 523,customer523@email.com,0870387584,Bandung,2024-11-28,Regular
CUST_0524,Customer 524,customer524@email.com,0820319387,Semarang,2025-03-28,Bronze
CUST_0525,Customer 525,customer525@email.com,0859251188,Medan,2024-12-28,Bronze
CUST_0526,Customer 526,customer526@email.com,0847405107,Surabaya,2025-04-09,Premium
CUST_0527,Customer 527,customer527@email.com,0834970946,Medan,2024-09-14,Regular
CUST_0528,Customer 528,customer528@email.com,0885386435,Jakarta,2025-01-23,Regular
CUST_0529,Customer 529,customer529@email.com,0869897763,Surabaya,2024-07-28,Regular
CUST_0530,Customer 530,customer530@email.com,0875927774,Surabaya,2025-04-05,Premium
CUST_0531,Customer 531,customer531@email.com,0819939096,Medan,2025-03-10,Bronze
CUST_0532,Customer 532,customer532@email.com,0869741812,Jakarta,2024-06-22,Regular
CUST_0533,Customer 533,customer533@email.com,0899635939,Bandung,2024-06-08,Premium
CUST_0534,Customer 534,customer534@email.com,0883819367,Semarang,2025-01-09,Regular
CUST_0535,Customer 535,customer535@email.com,0831139996,Surabaya,2024-12-03,Bronze
CUST_0536,Customer 536,customer536@email.com,0840097200,Jakarta,2025-02-24,Premium
CUST_0537,Customer 537,customer537@email.com,0841774192,Medan,2025-05-24,Regular
CUST_0538,Customer 538,customer538@email.com,0884359498,Semarang,2024-11-30,Regular
CUST_0539,Customer 539,customer539@email.com,0884040798,Surabaya,2024-07-28,Premium
CUST_0540,Customer 540,customer540@email.com,0818824561,Bandung,2024-11-15,Bronze
CUST_0541,Customer 541,customer541@email.com,0874245343,Semarang,2024-11-08,Regular
CUST_0542,Customer 542,customer542@email.com,0887161840,Jakarta,2025-04-03,Regular
CUST_0543,Customer 543,customer543@email.com,0896213226,Jakarta,2024-10-19,Regular
CUST_0544,Customer 544,customer544@email.com,0879438885,Bandung,2025-04-02,Bronze
CUST_0545,Customer 545,customer545@email.com,0895871687,Semarang,2025-03-05,Premium
CUST_0546,Customer 546,customer546@email.com,0868065043,Semarang,2025-05-09,Premium
CUST_0547,Customer 547,customer547@email.com,0879538491,Surabaya,2025-01-02,Premium
CUST_0548,Customer 548,customer548@email.com,0831738837,Bandung,2024-06-08,Premium
CUST_0549,Customer 549,customer549@email.com,0856442431,Semarang,2025-01-12,Premium
CUST_0550,Customer 550,customer550@email.com,0843635675,Surabaya,2024-07-16,Bronze
CUST_0551,Customer 551,customer551@email.com,0846836194,Surabaya,2024-07-21,Regular
CUST_0552,Customer 552,customer552@email.com,0892467167,Semarang,2025-04-20,Bronze
CUST_0553,Customer 553,customer553@email.com,0896031876,Surabaya,2024-08-07,Bronze
CUST_0554,Customer 554,customer554@email.com,0830695604,Surabaya,2024-07-04,Bronze
CUST_0555,Customer 555,customer555@email.com,0891220369,Bandung,2024-08-22,Premium
CUST_0556,Customer 556,customer556@email.com,0813808225,Jakarta,2025-05-14,Bronze
CUST_0557,Customer 557,customer557@email.com,0887412924,Bandung,2024-07-08,Premium
CUST_0558,Customer 558,customer558@email.com,0886790955,Medan,2024-07-25,Bronze
CUST_0559,Customer 559,customer559@email.com,0814064904,Medan,2024-07-20,Bronze
CUST_0560,Customer 560,customer560@email.com,0848879071,Bandung,2024-10-02,Premium
CUST_0561,Customer 561,customer561@email.com,0864504816,Bandung,2024-10-17,Premium
CUST_0562,Customer 562,customer562@email.com,0818041391,Surabaya,2024-10-24,Regular
CUST_0563,Customer 563,customer563@email.com,0874995086,Medan,2025-02-22,Regular
CUST_0564,Customer 564,customer564@email.com,0891424562,Surabaya,2024-12-28,Bronze
CUST_0565,Customer 565,customer565@email.com,0852857920,Bandung,2024-11-14,Premium
CUST_0566,Customer 566,customer566@email.com,0859733063,Semarang,2024-08-23,Premium
CUST_0567,Customer 567,customer567@email.com,0852831009,Surabaya,2024-10-11,Premium
CUST_0568,Customer 568,customer568@email.com,0845899440,Medan,2025-01-31,Premium
CUST_0569,Customer 569,customer569@email.com,0822993840,Jakarta,2025-01-09,Regular
CUST_0570,Customer 570,customer570@email.com,0892594562,Medan,2025-01-30,Premium
CUST_0571,Customer 571,customer571@email.com,0853947691,Semarang,2024-12-28,Premium
CUST_0572,Customer 572,customer572@email.com,0831386576,Medan,2024-09-16,Regular
CUST_0573,Customer 573,customer573@email.com,0876942394,Bandung,2024-09-25,Premium
CUST_0574,Customer 574,customer574@email.com,0822086184,Medan,2024-09-21,Regular
CUST_0575,Customer 575,customer575@email.com,0842310051,Surabaya,2024-08-12,Regular
CUST_0576,Customer 576,customer576@email.com,0816530784,Jakarta,2025-01-13,Regular
CUST_0577,Customer 577,customer577@email.com,0890197611,Medan,2025-01-11,Bronze
CUST_0578,Customer 578,customer578@email.com,0811097552,Jakarta,2024-10-29,Premium
CUST_0579,Customer 579,customer579@email.com,0845496951,Bandung,2024-11-12,Regular
CUST_0580,Customer 580,customer580@email.com,0816072331,Medan,2025-05-11,Bronze
CUST_0581,Customer 581,customer581@email.com,0885405783,Surabaya,2024-12-03,Bronze
CUST_0582,Customer 582,customer582@email.com,0848735464,Jakarta,2024-11-21,Bronze
CUST_0583,Customer 583,customer583@email.com,0870445541,Semarang,2025-01-14,Bronze
CUST_0584,Customer 584,customer584@email.com,0892012822,Jakarta,2025-04-02,Premium
CUST_0585,Customer 585,customer585@email.com,0862868861,Bandung,2024-12-15,Bronze
CUST_0586,Customer 586,customer586@email.com,0859070856,Surabaya,2025-02-25,Bronze
CUST_0587,Customer 587,customer587@email.com,0878333267,Medan,2024-09-23,Premium
CUST_0588,Customer 588,customer588@email.com,0816080513,Jakarta,2025-03-28,Bronze
CUST_0589,Customer 589,customer589@email.com,0854699966,Medan,2024-09-14,Regular
CUST_0590,Customer 590,customer590@email.com,0829990477,Semarang,2024-09-16,Premium
CUST_0591,Customer 591,customer591@email.com,0854018830,Semarang,2024-12-25,Premium
CUST_0592,Customer 592,customer592@email.com,0862741471,Semarang,2025-01-04,Bronze
CUST_0593,Customer 593,customer593@email.com,0855147280,Semarang,2024-09-19,Bronze
CUST_0594,Customer 594,customer594@email.com,0875746104,Semarang,2025-01-04,Regular
CUST_0595,Customer 595,customer595@email.com,0812232974,Bandung,2024-12-19,Bronze
CUST_0596,Customer 596,customer596@email.com,0824710878,Medan,2024-08-12,Regular
CUST_0597,Customer 597,customer597@email.com,0894457912,Jakarta,2024-08-05,Regular
CUST_0598,Customer 598,customer598@email.com,0845638891,Semarang,2024-08-15,Premium
CUST_0599,Customer 599,customer599@email.com,0816892773,Semarang,2024-10-04,Premium
CUST_0600,Customer 600,customer600@email.com,0880361272,Semarang,2024-11-24,Premium
CUST_0601,Customer 601,customer601@email.com,0842507072,Jakarta,2024-08-17,Bronze
CUST_0602,Customer 602,customer602@email.com,0824749927,Surabaya,2025-05-28,Regular
CUST_0603,Customer 603,customer603@email.com,0852103092,Medan,2025-03-21,Regular
CUST_0604,Customer 604,customer604@email.com,0837365878,Medan,2024-09-23,Bronze
CUST_0605,Customer 605,customer605@email.com,0873297813,Jakarta,2024-06-10,Premium
CUST_0606,Customer 606,customer606@email.com,0879616482,Surabaya,2024-08-23,Regular
CUST_0607,Customer 607,customer607@email.com,0898882576,Medan,2024-09-10,Regular
CUST_0608,Customer 608,customer608@email.com,0852111160,Surabaya,2024-10-14,Bronze
CUST_0609,Customer 609,customer609@email.com,0855946354,Semarang,2024-12-07,Bronze
CUST_0610,Customer 610,customer610@email.com,0896343485,Bandung,2024-07-29,Regular
CUST_0611,Customer 611,customer611@email.com,0835805259,Surabaya,2025-01-15,Bronze
CUST_0612,Customer 612,customer612@email.com,0850063879,Surabaya,2025-01-05,Regular
CUST_0613,Customer 613,customer613@email.com,0837820354,Medan,2024-12-26,Regular
CUST_0614,Customer 614,customer614@email.com,0856815569,Semarang,2025-01-17,Regular
CUST_0615,Customer 615,customer615@email.com,0826357665,Semarang,2024-06-25,Bronze
CUST_0616,Customer 616,customer616@email.com,0860961690,Medan,2024-12-12,Premium
CUST_0617,Customer 617,customer617@email.com,0848983895,Jakarta,2025-01-10,Bronze
CUST_0618,Customer 618,customer618@email.com,0820607151,Bandung,2024-10-23,Bronze
CUST_0619,Customer 619,customer619@email.com,0844419327,Medan,2025-02-17,Premium
CUST_0620,Customer 620,customer620@email.com,0882286705,Bandung,2024-08-23,Bronze
CUST_0621,Customer 621,customer621@email.com,0846456416,Surabaya,2025-04-12,Bronze
CUST_0622,Customer 622,customer622@email.com,0888763056,Surabaya,2025-02-02,Premium
CUST_0623,Customer 623,customer623@email.com,0899903592,Semarang,2025-02-11,Bronze
CUST_0624,Customer 624,customer624@email.com,0841250794,Jakarta,2025-04-16,Regular
CUST_0625,Customer 625,customer625@email.com,0854331259,Medan,2025-04-16,Bronze
CUST_0626,Customer 626,customer626@email.com,0828450513,Jakarta,2024-08-29,Premium
CUST_0627,Customer 627,customer627@email.com,0864614193,Medan,2024-10-05,Bronze
CUST_0628,Customer 628,customer628@email.com,0836770527,Bandung,2024-12-24,Regular
CUST_0629,Customer 629,customer629@email.com,0896690951,Jakarta,2025-04-22,Bronze
CUST_0630,Customer 630,customer630@email.com,0887058874,Surabaya,2024-09-06,Bronze
CUST_0631,Customer 631,customer631@email.com,0815006085,Surabaya,2024-11-05,Premium
CUST_0632,Customer 632,customer632@email.com,0814877451,Medan,2024-09-26,Premium
CUST_0633,Customer 633,customer633@email.com,0848851599,Jakarta,2025-06-02,Regular
CUST_0634,Customer 634,customer634@email.com,0886230551,Semarang,2025-04-13,Regular
CUST_0635,Customer 635,customer635@email.com,0848193218,Medan,2024-07-13,Bronze
CUST_0636,Customer 636,customer636@email.com,0880372842,Medan,2025-03-30,Bronze
CUST_0637,Customer 637,customer637@email.com,0872816684,Bandung,2025-02-28,Premium
CUST_0638,Customer 638,customer638@email.com,0854383668,Surabaya,2024-10-15,Bronze
CUST_0639,Customer 639,customer639@email.com,0844529507,Surabaya,2025-05-30,Bronze
CUST_0640,Customer 640,customer640@email.com,0855246430,Bandung,2024-08-20,Bronze
CUST_0641,Customer 641,customer641@email.com,0835925669,Surabaya,2024-07-29,Bronze
CUST_0642,Customer 642,customer642@email.com,0864423996,Medan,2024-09-16,Regular
CUST_0643,Customer 643,customer643@email.com,0821641746,Medan,2024-06-29,Premium
CUST_0644,Customer 644,customer644@email.com,0834800912,Surabaya,2024-10-05,Regular
CUST_0645,Customer 645,customer645@email.com,0843292316,Jakarta,2025-01-24,Regular
CUST_0646,Customer 646,customer646@email.com,0841611127,Medan,2025-01-21,Regular
CUST_0647,Customer 647,customer647@email.com,0850526484,Semarang,2024-08-17,Premium
CUST_0648,Customer 648,customer648@email.com,0845105069,Bandung,2024-06-17,Premium
CUST_0649,Customer 649,customer649@email.com,0818338186,Jakarta,2024-10-11,Regular
CUST_0650,Customer 650,customer650@email.com,0831436829,Medan,2024-06-20,Bronze
CUST_0651,Customer 651,customer651@email.com,0851738753,Jakarta,2024-07-14,Regular
CUST_0652,Customer 652,customer652@email.com,0859330907,Semarang,2025-02-13,Premium
CUST_0653,Customer 653,customer653@email.com,0827927298,Medan,2025-03-20,Regular
CUST_0654,Customer 654,customer654@email.com,0891300905,Bandung,2024-11-06,Bronze
CUST_0655,Customer 655,customer655@email.com,0883717007,Medan,2024-09-04,Bronze
CUST_0656,Customer 656,customer656@email.com,0839314711,Surabaya,2024-06-23,Bronze
